Id,Title,ViewCount,AnswerCount,FavoriteCount
"9736202","Read tab-separated file line into array","94469","3","30"
"5641997","Is it necessary to write HEAD, BODY and HTML tags?","94468","6","53"
"13278459","Json Serialization in C#","94464","4","11"
"16068278","Syntax error: Illegal return statement in JavaScript","94463","5","3"
"1467581","How to generate unique id in MySQL?","94459","14","11"
"1463670","How to check if memcache or memcached is installed for PHP?","94459","10","10"
"10521315","Chosen Jquery Plugin - getting selected values","94458","9","17"
"1933759","When is each sorting algorithm used?","94458","5","168"
"24621067","How to read files and stdout from a running Docker container","94457","5","25"
"12706689","SQL Format as of Round off removing decimals","94456","4","5"
"1654021","How can I delete a newline if it is the last character in a file?","94456","22","40"
"14046637","MySQL Multiple Where Clause","94455","6","8"
"8582741","Why do Python's math.ceil() and math.floor() operations return floats instead of integers?","94454","8","16"
"12639407","SQL - IF EXISTS UPDATE ELSE INSERT Syntax Error","94454","6","8"
"12728188","Cropping images in the browser BEFORE the upload","94452","4","34"
"6695600","Convert datetime to valid JavaScript date","94452","9","8"
"11781665","How to show a simple textbox when I hover over an icon using jquery","94452","4","1"
"23353951","Can't install nuget package because of ""Failed to initialize the PowerShell host""","94452","34","30"
"26866147","mysql-python install error: Cannot open include file 'config-win.h'","94451","7","38"
"8138232","Should I use @EJB or @Inject","94450","6","70"
"12902751","How to clone object in C++ ? Or Is there another solution?","94448","3","9"
"14517338","Android : Check whether the phone is dual SIM","94446","8","99"
"19711695","Convert JsonNode into POJO","94445","4","18"
"3016522","Count the number of times a string appears within a string","94442","7","5"
"5747382","jQuery Mobile Alert/Confirmation dialogs","94442","7","4"
"17391194","Tooltip with HTML content without JavaScript","94441","8","14"
"32351343","Instance member cannot be used on type","94441","7","8"
"5222307","asp.net: How can I remove an item from a dropdownlist?","94439","10","2"
"26505980","Github permission denied: ssh add agent has no identities","94439","11","32"
"6702856","Close a running application from DOS command line","94428","2","0"
"6787233","Python, how to read bytes from file and save it?","94427","4","7"
"9204287","How to return a PNG image from Jersey REST service method to the browser","94426","4","26"
"22111507","How to write palindrome in JavaScript","94426","40","11"
"4548476","powershell - list local users and their groups","94425","4","8"
"3429959","Why is Eclipse's Android Device Chooser not showing my Android device?","94425","20","42"
"1502500","How to use WebRequest to post data and get response from a webpage","94424","1","16"
"543482","LINQ Select Distinct with Anonymous Types","94421","8","29"
"30053610","Best way to update data with a RecyclerView adapter","94417","4","15"
"13415643","WPF Binding to parent DataContext","94417","2","12"
"8263371","How can prepared statements protect from SQL injection attacks?","94416","9","80"
"7553567","How to check if String is null","94415","4","5"
"8219062","Cannot access wamp server on local network","94413","9","2"
"8717506","Dynamically resize div based on size of browser window","94413","4","7"
"17413526","nginx missing sites-available directory","94407","2","69"
"7943957","Huge performance difference when using group by vs distinct","94406","1","21"
"13578428","Duplicate headers received from server","94404","5","23"
"3972014","Get caret position in contentEditable div","94403","10","32"
"17356312","Converting of Uri to String","94403","8","15"
"4833282","Get PostGIS version","94402","5","27"
"3494407","mssql '5(Access is denied.)' error during restoring database","94401","12","14"
"6044309","sqlalchemy: how to join several tables by one query?","94401","5","26"
"5480945","Refreshing page on click of a button","94400","6","6"
"132194","PHP: Storing 'objects' inside the $_SESSION","94398","8","44"
"13326806","Enable USB debugging through Clockworkmod with adb","94396","2","10"
"19304157","getting the reason why websockets closed with close code 1006","94395","2","13"
"760283","apache ProxyPass: how to preserve original IP address","94393","5","14"
"25764459","Spring Boot application.properties value not populating","94391","3","17"
"5221630","WordPress path url in js script file","94389","5","12"
"8164682","Doctrine and LIKE query","94388","5","5"
"3531867","Auto select file in Solution Explorer from its open tab in Visual Studio 2010","94388","10","47"
"13797727","DateTime and CultureInfo","94387","3","6"
"29168719","Can you target an elements parent element using event.target?","94386","5","13"
"13584998","How to add a vertical Separator?","94386","6","15"
"879411","Entity Framework - ""Unable to create a constant value of type 'Closure type'..."" error","94385","4","6"
"8362952","Output Javascript date in YYYY/mm/dd hh:m:sec format","94380","6","3"
"17487577","Entity Framework (EF) Code First Cascade Delete for One-to-Zero-or-One relationship","94380","3","16"
"28659845","swift: how to get the indexpath.row when a button in a cell is tapped?","94378","14","44"
"23074412","How to set host_key_checking=false in ansible inventory file?","94378","5","23"
"8614112","How to close off a Git Branch?","94372","3","50"
"27602986","Convert a file path to Uri in Android","94372","3","7"
"14890847","How to solve error LNK2019","94370","8","3"
"16981232","Is there an equivalent method to C's scanf in Java?","94369","6","6"
"10193153","ALTER TABLE add constraint","94368","2","4"
"5362512","Unable to run Java GUI programs with Ubuntu","94366","9","6"
"17201507","How to use the start command in a batch file?","94358","2","4"
"1383494","Alter user defined type in Sql Server","94356","10","9"
"11301438","Return index of greatest value in an array","94349","12","25"
"3314660","Passing variables in remote ssh command","94349","4","18"
"27469730","""Proxy server connection failed"" in google chrome","94348","4","2"
"8015630","Definition of a Balanced Tree","94346","6","40"
"9810445","List<Map<String, String>> vs List<? extends Map<String, String>>","94346","5","46"
"10990618","Calculate rolling / moving average in C++","94346","9","20"
"8005252","How to create an instance of System.IO.Stream stream","94345","5","3"
"27713505","ReCaptcha API v2 Styling","94343","16","26"
"879111","T-SQL Subquery Max(Date) and Joins","94336","10","13"
"15292175","C# using Sendkey function to send a key to another application","94336","1","12"
"26191463","SSL: error:0B080074:x509 certificate routines:X509_check_private_key:key values mismatch","94335","12","23"
"18331973","Loop over html table and get checked checkboxes (JQuery)","94332","3","4"
"26447923","How to clear or stop timeInterval in angularjs?","94331","5","26"
"5709590","submit a form in a new tab","94327","8","13"
"32475465","Hive cast string to date dd-MM-yyyy","94326","4","8"
"3722815","Does Internet Explorer support pushState and replaceState?","94325","4","28"
"14108400","how to align text vertically center in android","94325","5","7"
"4507142","Does Hibernate create tables in the database automatically","94322","7","9"
"3024434","iPad WebApp Full Screen in Safari","94322","6","22"
"38788166","webpack command not working","94322","7","10"
"3629817","Getting a union of two arrays in JavaScript","94320","21","14"
"14254118","Waiting for background processes to finish before exiting script","94316","4","15"
"4775520","How to insert values in table with foreign key using MySQL?","94311","3","9"
"10649748","MySQL Stored procedure variables from SELECT statements","94310","2","2"
"37690114","How to return a specific status code and no contents from Controller?","94305","2","24"
"1444477","keycode and charcode","94303","6","33"
"2290360","XSD - how to allow elements in any order any number of times?","94302","6","19"
"21724706","How to get my Android device Internal Download Folder path","94300","2","10"
"18519510","How to vertically align label and input in Bootstrap 3?","94299","4","3"
"22645097","What does ""#include <iostream>"" do?","94299","2","6"
"1611506","Request exceeded the limit of 10 internal redirects due to probable configuration error.?","94298","3","12"
"4103480","How to resolve ""must be an instance of string, string given"" prior to PHP 7?","94298","9","36"
"2577172","How to get JSON objects value if its name contains dots?","94294","5","17"
"1073396","Is generator.next() visible in python 3.0?","94292","3","34"
"18050761","Toggle visibility property of div","94291","5","4"
"26557581","Command failed due to signal: Segmentation fault: 11","94290","53","13"
"333829","Why can't I define a default constructor for a struct in .NET?","94287","10","58"
"15142798","Import one schema into another new schema - Oracle","94287","2","3"
"1613212","JAX-WS and BASIC authentication, when user names and passwords are in a database","94287","6","8"
"2281972","How to get a list of properties with a given attribute?","94286","7","38"
"3453151","Notepad++ Multi editing","94285","9","17"
"17176045","Select column and apply ""General""-format to all cells + put macro on a button","94284","2","2"
"7889746","Creating threads - Task.Factory.StartNew vs new Thread()","94284","4","36"
"8420303","Visual Studio C# IntelliSense not automatically displaying","94282","14","8"
"16476484","Convert Unicode data to int in python","94281","2","1"
"19275557","C# Inserting Data from a form into an access Database","94280","5","2"
"1981375","Setting public class variables","94280","8","5"
"743150","How to prevent vim from creating (and leaving) temporary files?","94279","6","49"
"33814696","How to connect to a docker container from outside the host (same network) [Windows]","94278","7","43"
"8996449","Knockout validation","94278","3","14"
"11713842","Visual c++ can't open include file 'iostream'","94274","8",""
"1254454","Fastest way to convert a dict's keys & values from `unicode` to `str`?","94272","6","33"
"30180957","Send Post Request with params using Retrofit","94272","5","9"
"944663","CSS background-color has no effect on a DIV","94271","5","3"
"5528275","Whats the CSS to make something go to the next line in the page?","94270","3","4"
"559763","Regular vs Context Free Grammars","94270","8","52"
"4519383","remove table row with specific id","94268","8","4"
"2732409","How can I put double quotes inside a string within an ajax JSON response from php?","94268","3","9"
"17113812","How to export table data in MySql Workbench to csv?","94268","3","12"
"10454779","PHP - Indirect modification of overloaded property","94267","8","8"
"262448","Replace non-numeric with empty string","94267","9","21"
"2796470","WPF: Create a dialog / prompt","94264","4","21"
"129285","Can attributes be added dynamically in C#?","94264","10","19"
"4279611","How to embed a video into GitHub README.md?","94263","5","60"
"2667065","sort files by date in PHP","94263","5","17"
"58054","How can I replace newline characters using JSP and JSTL?","94262","14","8"
"19983995","bootstrap 3 arrow on dropdown menu","94260","4","31"
"28241912","Bootstrap modal in React.js","94259","9","20"
"12433304","Live search through table rows","94257","13","17"
"18804819","installing vmware tools: location of GCC binary?","94255","6","7"
"4482239","postgreSQL database service","94255","10","7"
"10037742","Replace part of a string in Python?","94255","2","3"
"1531450","Raise an error manually in T-SQL to jump to BEGIN CATCH block","94253","5","6"
"4352768","How do I declare an array of undefined or no initial size?","94252","7","8"
"12183932","Read a HTML file into a string variable in memory","94251","7","3"
"9149536","org.hibernate.TransientObjectException: object references an unsaved transient instance - save the transient instance before flushing","94249","5","6"
"7577490","PhpMyAdmin ""Wrong permissions on configuration file, should not be world writable!""","94247","18","16"
"659602","Objective C HTML escape/unescape","94246","14","31"
"17732704","How to make the checkbox unchecked by default always","94243","7","3"
"7902960","Creating a full screen iframe","94240","2","5"
"262351","Remove a child with a specific attribute, in SimpleXML for PHP","94237","17","14"
"33671469","Material UI and Grid system","94237","8","29"
"3533948","Facebook Architecture","94235","3","200"
"26086515","CSS flex, how to display one item on first line and two on the next line","94235","2","23"
"2096361","Are there inline functions in java?","94234","8","21"
"3870086","Difference between $.ajax() and $.get() and $.load()","94233","9","58"
"9848067","What Makes a Method Thread-safe? What are the rules?","94232","4","61"
"442026","Function overloading by return type?","94231","14","125"
"5397911","jquery background-color change on focus and blur","94229","5","4"
"29201262","Deploying Java webapp to Tomcat 8 running in Docker container","94229","3","10"
"303679","Using mysql concat() in WHERE clause?","94226","7","14"
"5620681","subclipse: Unable to load default SVN Client","94219","14","13"
"3481491","Is there any way I can print String array without using for loop?","94218","7","13"
"5492492","In HTML5, can the <header> and <footer> tags appear outside of the <body> tag?","94217","8","8"
"435964","How do I find duplicate entries in a database table?","94216","6","10"
"12141799","Moq, SetupGet, Mocking a property","94214","2","5"
"3344816","When and Why to use abstract classes/methods?","94211","5","14"
"18230956","Could not find a version that satisfies the requirement pytz","94208","2","16"
"18888590","How do i fix internet connection to vmware i am running on windows 8rt","94205","1","5"
"8227909","curl_exec() always returns false","94205","3","20"
"10691442","Adding a simple spacer to twitter bootstrap","94204","3","9"
"17148679","Construct a manual legend for a complicated plot","94202","2","34"
"5625149","Get json value from response","94201","5","4"
"5236052","Get GMT Time in Java","94201","10","4"
"332300","Is there a REAL performance difference between INT and VARCHAR primary keys?","94200","14","42"
"419235","Anyone know of a good Python based web crawler that I could use?","94198","8","170"
"5425638","Error: The type exists in both directories","94198","16","5"
"5947663","How to redirect from one ASP.NET page to another","94195","8","1"
"20146630","Execution order of events when pressing PrimeFaces p:commandButton","94195","2","52"
"1707780","Call Python function from MATLAB","94193","13","48"
"21224411","CSS Calc Viewport Units Workaround?","94192","4","12"
"542497","SSIS Excel Import Forcing Incorrect Column Type","94188","16","13"
"5629023","The order of keys in dictionaries","94188","6","10"
"10257781","Can I get image from canvas element and use it in img src tag?","94188","5","18"
"2841499","How do I import/include MATLAB functions?","94188","4","2"
"878348","Where do I configure log4j in a JUnit test class?","94187","4","16"
"15894650","$http post in Angular.js","94185","3","8"
"11920754","Android : Fill Spinner From Java Code Programmatically","94184","2","14"
"10585355","Sending websocket ping/pong frame from browser","94181","2","23"
"7054272","how to draw smooth curve through N points using javascript HTML5 canvas?","94177","9","108"
"14595479","Adding a user on .htpasswd","94175","2","12"
"101779","The action or event has been blocked by Disabled Mode","94174","7",""
"14126905","ng-repeat with multiple filters on large data set","94173","5","10"
"2288299","Storing and retrieving datatable from session","94172","5","2"
"13489141","Eclipse hangs at the Android SDK Content Loader","94172","17","103"
"16023451","Binding variables from Service/Factory to Controllers","94169","2","25"
"37660312","How to run Tensorflow on CPU","94169","5","28"
"34028282","Composer: Command Not Found","94167","5","7"
"1706431","The easiest way to replace white spaces with (underscores) _ in bash","94165","2","15"
"8371274","How to Parse JSON Array with Gson","94163","7","38"
"3009670","flow 2 columns of text automatically with CSS","94163","8","15"
"5066492","HQL ""is null"" And ""!= null"" on an Oracle column","94163","4","2"
"8475958","How can I find out what version of git I'm running?","94162","5","17"
"2028697","Dialogs / AlertDialogs: How to ""block execution"" while dialog is up (.NET-style)","94162","18","22"
"8424785","Link to a section of a webpage","94162","4","12"
"21557916","Excel Macro - Select all cells with data and format as table","94161","1","2"
"13252603","How does HTTP_USER_AGENT work?","94161","2","3"
"9737101","Padding between ActionBar's home icon and title","94159","20","33"
"16492830","Colorplot of 2D array matplotlib","94158","2","3"
"935599","How to center a WPF app on screen?","94158","7","15"
"21160456","SQL Server procedure declare a list","94157","6","6"
"21162753","JDBC ResultSet: I need a getDateTime, but there is only getDate and getTimeStamp","94156","4","8"
"1661863","PDO mysql: How to know if insert was successful","94154","7","25"
"18743962","Python send UDP packet","94153","4","16"
"11423682","Cross Domain Form POSTing","94153","3","47"
"5856451","CSS a href styling","94150","5","3"
"47363","How do you list all triggers in a MySQL database?","94150","4","15"
"3289038","Play audio file from the assets directory","94149","5","31"
"240788","How to execute an Oracle stored procedure via a database link","94146","2","5"
"9082499","Custom domain for GitHub project pages","94145","8","257"
"16439039","Batch file for PuTTY/PSFTP file transfer automation","94143","2","5"
"1615559","Convert a Unicode string to an escaped ASCII string","94142","9","31"
"10578984","What is Java String interning?","94139","5","83"
"23550985","How to break a while loop from an if condition inside the while loop?","94138","3","0"
"40275195","How to set up Automapper in ASP.NET Core","94138","11","80"
"8233842","How to check if directory exist using C++ and winAPI","94138","4","8"
"1571957","Check for a substring in a string in Oracle without LIKE","94136","5",""
"9235237","jquery how to use multiple ajax calls one after the end of the other","94135","9","18"
"57137","403 Forbidden error using Subversion","94134","13","2"
"6579921","How to type "":"" (""colon"") in regexp?","94132","4","5"
"4953330","Razor-based view doesn't see referenced assemblies","94131","18","21"
"13449054","Check to see if cURL is installed locally?","94125","4","3"
"37859613","This view is not constrained vertically. At runtime it will jump to the left unless you add a vertical constraint","94124","10","11"
"14032188","How to find file accessed/created just few minutes ago","94122","4","18"
"23796414","Error : No resource found that matches the given name (at 'icon' with value '@drawable/icon')","94122","14","6"
"7542021","How to get max value of a column using Entity Framework?","94121","9","9"
"392643","How to use a variable in the replacement side of the Perl substitution operator?","94121","8","16"
"19730598","Right to Left support for Twitter Bootstrap 3","94118","10","35"
"9335015","Find() vs. Where().FirstOrDefault()","94118","5","19"
"597328","How do I validate a date in rails?","94117","9","17"
"36684013","extract column value based on another column pandas dataframe","94114","4","25"
"4405336","How to Copy Contents of One Canvas to Another Canvas Locally","94108","3","26"
"41460557","How to remove components created with Angular-CLI","94107","10","4"
"10990","What are the proper permissions for an upload folder with PHP/Apache?","94106","8","15"
"915329","Is it possible to run native sql with entity framework?","94101","7","15"
"9504608","Request string without GET arguments in PHP","94100","12","10"
"2621586","Sql select rows containing part of string","94100","3","2"
"6137823","Fatal error: Call to undefined function socket_create()","94099","3","6"
"13498111","Only Add Unique Item To List","94099","4","8"
"28829818","Native query with named parameter fails with ""Not all named parameters have been set""","94097","6","7"
"18801147","Changing the Git remote 'push to' default","94096","8","41"
"981378","How to recognize vehicle license / number plate (ANPR) from an image?","94096","12","55"
"10298899","How to send data in request body with a GET when using jQuery $.ajax()","94093","3","11"
"17893161","getSupportActionBar() The method getSupportActionBar() is undefined for the type TaskActivity. Why?","94092","6","2"
"6761082","Retrieve data from website in android app","94086","4","21"
"2416963","How to create an Explorer-like folder browser control?","94082","3","15"
"14207739","How to remove outliers in boxplot in R?","94082","1","7"
"2313704","Is there a Social Security Number reserved for testing/examples?","94081","6","8"
"148540","Creating my own Iterators","94078","6","49"
"2283943","Fast query runs slow in SSRS","94078","17","20"
"8824359","Why use virtual functions?","94077","4","22"
"29955500","""code ."" Not working in Command Line for Visual Code Studio on OSX/Mac","94073","15","37"
"8554119","Set LIMIT with doctrine 2?","94073","5","6"
"14806051","Kill Attached Screen in Linux","94073","8","16"
"7831519","How to restart service using command prompt?","94072","7","5"
"39787038","How to manage Angular2 ""expression has changed after it was checked"" exception when a component property depends on current datetime","94072","8","18"
"13525258","Twitter Bootstrap Carousel autoplay on load","94071","9","4"
"8869783","How to quickly test some javascript code?","94071","3","5"
"7376238","javascript regex - look behind alternative?","94071","6","38"
"5431964","Where are the recorded macros stored in Notepad++?","94067","8","22"
"58622","How to document Python code with doxygen","94065","5","24"
"13195583","Split string into array of characters?","94065","4","4"
"1121358","UILabel - Wordwrap text","94063","4","31"
"15000239","2 ""style"" inline css img tags?","94063","4","4"
"7492423","How can I convert a Timestamp into either Date or DateTime object?","94062","3","4"
"1484952","iterating over each character of a String in ruby 1.8.6 (each_char)","94062","4","14"
"2595124","Java - JPA - Generators - @SequenceGenerator","94059","4","12"
"23380171","Using BeautifulSoup to extract text without tags","94056","2","18"
"19763039","Could not load file or assembly 'System.Web.WebPages.Razor, Version=3.0.0.0","94056","4","3"
"13656343","Python: Binary To Decimal Conversion","94056","1","8"
"12369639","Tomcat won't stop or restart","94054","10","11"
"27054737","How to fix symbol lookup error: undefined symbol errors in a cluster environment","94054","2","10"
"8270290","Spring application context external properties?","94054","7","15"
"180947","base64 decode snippet in c++","94053","8","25"
"2120844","How do I add all new files to SVN","94050","14","18"
"24195310","How to add an action to a UIAlertView button using Swift iOS","94050","7","14"
"454462","How to get products from a particular category in magento ecommerce","94050","6","7"
"1832987","Use a LIKE statement on SQL Server XML Datatype","94049","4","3"
"14267781","Sorting HTML table with JavaScript","94048","11","25"
"6707900","Pass a String from one Activity to another Activity in Android","94048","7","14"
"1168041","SQL Count(*) and Group By - Find Difference Between Rows","94046","6","4"
"13178039","DataTables fixed headers misaligned with columns in wide tables","94046","21","26"
"16343659","How to show git log history for a sub directory of a git repo?","94046","6","34"
"5367114","What is a simple / elegant way in Ruby to tell if a particular variable is a Hash or an Array?","94046","9","10"
"30058","How can I launch the Google Maps iPhone application from within my own native application?","94042","16","51"
"18561910","Can't use SURF, SIFT in OpenCV","94039","12","20"
"683211","Method Syntax in Objective C","94039","4","87"
"6850850","Reading file content to string in .Net Compact Framework","94038","4","6"
"27678052","Usage of the backtick character (`) in JavaScript?","94036","6","40"
"13235189","How can I determine the character encoding of an excel file?","94033","1","1"
"2465040","Using lambda expressions for event handlers","94032","4","29"
"1052645","Apple PNS (push notification services) sample code","94031","10","79"
"45904","How do you add an image?","94027","5","4"
"8588309","What is the difference between SOAP 1.1, SOAP 1.2, HTTP GET & HTTP POST methods for Android?","94025","2","17"
"9871718","How can I start and check my MySQL log?","94025","5","10"
"642954","IIS7 Cache-Control","94023","6","39"
"1022816","Good font for code presentations?","94022","8","19"
"40884668","Installing TensorFlow on Windows (Python 3.6.x)","94022","21","17"
"26649406","Nested Recycler view height doesn't wrap its content","94018","15","96"
"8209858","Android background music service","94017","7","28"
"419467","Difference between checkout and export in SVN","94016","8","16"
"20138640","Pushing empty commits to remote","94016","4","19"
"14377590","querySelector and querySelectorAll vs getElementsByClassName and getElementById in JavaScript","94013","11","70"
"4554136","How does DateTime.Now.Ticks exactly work?","94011","5","5"
"14691494","check if command was successful in a batch file","94009","5","7"
"3542090","How to make <div> fill <td> height","94009","6","10"
"7988962","Continuous CSS rotation animation on hover, animated back to 0deg on hover out","94007","7","19"
"39547858","<ng-container> vs <template>","94005","4","34"
"1135964","Simple pthread! C++","94004","6","4"
"5950395","Makefile to compile multiple C programs?","94004","7","14"
"14643735","how to generate a unique token which expires after 24 hours?","94002","4","64"
"14113427","Brew update failed: untracked working tree files would be overwritten by merge","93999","12","95"
"19640703","What is the technology behind wechat, whatsapp and other messenger apps?","93999","3","50"
"6979796","What are the main uses of yield(), and how does it differ from join() and interrupt()?","93997","9","40"
"4846007","check if directory exists and delete in one command unix","93992","3","11"
"7515110","Create SQL INSERT Script with values gathered from table","93990","4","10"
"24022763","UITableView in Swift","93989","17","29"
"3410141","How do I clear my Jenkins/Hudson build history?","93988","13","37"
"3429128","How to get the selected date of a MonthCalendar control in C#","93988","5","6"
"3287518","Reliable and fast FFT in Java","93987","5","28"
"14021998","Using psql to connect to postgresql in ssl mode","93986","4","11"
"1963102","What does the JSLint error 'body of a for in should be wrapped in an if statement' mean?","93986","8","91"
"20617100","PHP Converting Integer to Date, reverse of strtotime","93985","4","4"
"16592312","Auto submit form on page load","93985","3","10"
"7712924","Change CheckBox state on List item click?","93984","4","4"
"23455780","The CSRF token is invalid. Please try to resubmit the form","93983","13","6"
"888838","Regular expression for validating names and surnames?","93981","13","17"
"1088098","How do I divide in the Linux console?","93980","12","8"
"21714869","ERROR 1044 (42000): Access denied for 'root' With All Privileges","93980","3","8"
"13556010","ReferenceError: _ is not defined","93980","3","5"
"20939562","SCP Permission denied (publickey). on EC2 only when using -r flag on directories","93976","4","9"
"15779510","javax.naming.NoInitialContextException - Java","93975","2","6"
"14963444","AngularJS is rendering <br> as text not as a newline","93974","5","8"
"21729451","PDF Blob - Pop up window not showing content","93973","5","19"
"95181","Java Serialization with non serializable parts","93973","10","28"
"963911","How to Initialize char array from a string","93972","11","6"
"17761931","Wampserver icon not going green fully, mysql services not starting up?","93970","22","3"
"2759721","How do I view the full content of a text or varchar(MAX) column in SQL Server 2008 Management Studio?","93970","9","28"
"4735073","Format Date output in JSF","93968","3","7"
"15711442","Java - Using Accessor and Mutator methods","93966","2","6"
"175951","How do I stop Chrome from yellowing my site's input boxes?","93965","13","35"
"19989418","ERROR 1045 (28000): Access denied for user 'root'@'localhost' (using password: NO)","93964","5","2"
"22674633","Text that shows an underline on hover","93961","2","1"
"5865453","java writing to a text file","93961","6","2"
"15819980","Calculate mean across dimension in a 2D array","93960","3","14"
"21830670","Systemd: start service after specific service","93960","2","16"
"40581131","ORA-28001: The password has expired","93956","6","10"
"1952175","How to call the function using function pointer?","93955","16","11"
"13573913","Android JSONObject - How can I loop through a flat JSON object to get each key and value","93953","5","23"
"13110629","Decoding UTF-8 strings in Python","93950","2","5"
"9634783","how to activate a textbox if I select an other option in drop down box","93947","5","10"
"17041758","How to fill Matrix with zeros in OpenCV?","93946","8","5"
"22955916","Bootstrap Collapse not Collapsing","93946","5","3"
"24924932","Gradle - Could not find or load main class","93946","11","3"
"4968841","CASE statement in SQLite query","93946","2","5"
"692064","Cleaning up the iPhone simulator","93944","15","43"
"24553790","How to edit Docker container files from the host?","93943","9","8"
"6180509","Asp.net controls are not accessible in code behind","93942","26","4"
"20988572","Getting ORA-01031: insufficient privileges while querying a table instead of ORA-00942: table or view does not exist","93940","4","2"
"23316161","The condition has length > 1 and only the first element will be used","93937","2","8"
"13143001","symfony 2 twig limit the length of the text and put three dots","93937","11","22"
"8006692","Get current date, given a timezone in PHP?","93936","5","16"
"10039297","Passing parameter using onclick or a click binding with KnockoutJS","93933","5","8"
"567542","running a command as a super user from a python script","93932","7","12"
"2332133","How to add curl support to PHP 5 in CentOS","93931","2","3"
"973260","What size do you use for varchar(MAX) in your parameter declaration?","93931","4","12"
"20879639","Write Base64-encoded image to file","93930","6","10"
"3754798","IF ELSE problem COMMAND BATCH","93929","4","2"
"19538089","Wait on the Database Engine recovery handle failed. Check the SQL server error log for potential causes","93928","5","10"
"1673445","How to Convert unsigned char* to std::string in C++?","93927","5","10"
"16686640","Function to get yesterday's date in Javascript in format DD/MM/YYYY","93926","3","2"
"348363","What is the best place for storing uploaded images, SQL database or disk file system?","93925","19","81"
"392135","What exactly does Perl's ""bless"" do?","93922","7","25"
"9097994","Aren't Python strings immutable? Then why does a + "" "" + b work?","93919","19","31"
"3854651","How can I store the result of a system command in a Perl variable?","93919","5","20"
"2202641","How do I compare all elements of two arrays?","93918","3","10"
"10671494","Sending HTTP Post request with SOAP action using org.apache.http","93918","6","5"
"949340","Getting NetworkCredential for current user (C#)","93917","2","9"
"652917","In jQuery I want to remove all HTML inside of a div","93917","6","18"
"21754071","""Templates can be used only with field access, property access, single-dimension array index, or single-parameter custom indexer expressions"" error","93916","3","16"
"1078909","jQuery send HTML data through POST","93914","4","7"
"3320674","Spring: how do I inject an HttpServletRequest into a request-scoped bean?","93912","2","35"
"11886290","Use the XmlInclude or SoapInclude attribute to specify types that are not known statically","93911","3","7"
"34365369","GoogleService failed to initialize","93908","11","36"
"34731869","Wait for Angular 2 to load/resolve model before rendering view/template","93907","6","24"
"15850271","How to make div fixed after you scroll to that div?","93907","5","24"
"42736038","Android emulator not able to access the internet","93906","31","28"
"4442122","Send raw ZPL to Zebra printer via USB","93905","8","13"
"20067636","Pandas dataframe get first row of each group","93903","5","32"
"12040820","Find Active Tab using jQuery and Twitter Bootstrap","93902","3","7"
"22463614","php artisan migrate throwing [PDO Exception] Could not find driver - Using Laravel","93901","25","6"
"17322668","TypeError: 'dict_keys' object does not support indexing","93901","5","18"
"1119906","jQuery Remove LI from UL with a hyperlink in the LI","93900","4","10"
"364209","variable or field declared void","93899","5","2"
"1241819","What does ""=>"" mean in PHP?","93895","6","36"
"10479434","Server returned HTTP response code: 401 for URL: https","93893","2","7"
"7695657","ERROR Could not load file or assembly 'AjaxControlToolkit' or one of its dependencies","93888","6","2"
"1721279","How to read contacts on Android 2.0","93886","9","97"
"20932102","execute shell command from android","93882","4","22"
"3681868","Is there a limit on an Excel worksheet's name length?","93881","5","5"
"2308751","What is a Memory Heap?","93876","6","45"
"13069654","How to update array value javascript?","93873","4","7"
"7674586","Java: How to reset an arraylist so that it is empty","93873","2","6"
"7313157","python: create list of tuples from lists","93871","3","10"
"7957955","ORA-12154 could not resolve the connect identifier specified","93870","13","2"
"25389095","Python - Get path of root project structure","93869","9","7"
"3172985","JavaScript - Use variable in string match","93867","6","14"
"963492","In log4j, does checking isDebugEnabled before logging improve performance?","93867","15","49"
"6360739","How to store array or multiple values in one column","93866","2","4"
"1828613","Check if a key is down?","93866","12","5"
"2687804","Emulating CSS3 border-radius and box-shadow in IE7/8","93865","10","32"
"900927","comparing strings in vb","93863","6","0"
"17196117","Disable vertical sync for glxgears","93861","7","22"
"7275443","Calling Scalar-valued Functions in SQL","93857","5","1"
"14378401","Dynamic validation and name in a form with AngularJS","93854","9","53"
"7388001","Javascript - Regex to validate date format","93853","11","8"
"23402542","Embedding SVG into ReactJS","93852","4","25"
"2201522","How to make a page redirect using JavaScript?","93850","5","5"
"2369119","Error in Process.Start() -- The system cannot find the file specified","93848","5","9"
"3377821","Determine version of Entity Framework I am using?","93845","8","14"
"93526","What is a Y-combinator?","93840","18","245"
"20585055","How to fix Uncaught InvalidValueError: setPosition: not a LatLng or LatLngLiteral: in property lat: not a number?","93839","7","9"
"8312344","How to add a Dropdown item on the action bar","93837","3","52"
"15772617","Conditional statement in a one line lambda function in python?","93836","5","15"
"6972368","std::enable_if to conditionally compile a member function","93836","6","62"
"4269431","ASP.Net which user account running Web Service on IIS 7?","93836","5","6"
"18589694","I have never set any passwords to my keystore and alias, so how are they created?","93834","6","49"
"10220401","Rules for C++ string literals escape character","93834","5","13"
"7455744","POST JSON to API using Rails and HTTParty","93832","2","28"
"4384765","What's the difference between __PRETTY_FUNCTION__, __FUNCTION__, __func__?","93830","5","72"
"1300497","Difference between javacore, thread dump and heap dump in Websphere","93827","5","19"
"4367358","What's the difference between Sender, From and Return-Path?","93826","3","41"
"904928","Python strftime - date without leading 0?","93826","17","44"
